"readingId","gaugeId","gaugeRevisionId","remarks","readingDate","readingHour","readingMinute","quality","rainAmount","snowDepth","snowAccumulation","createdDate","brand","model","description","gaugeType","gaugeTypeOther","lat","lng"
"1638720","5822","5822","","2014-01-09","7","0","Good","0.0","","","2011-07-05","Tru-Chek","","","TruChek","","32.09522747265889","-110.67446172237396"
"1638777","6270","6270","","2014-01-09","7","0","Good","0.0","","","2012-07-07","Tru-Chek","","","TruChek","","32.33304675682699","-110.97339257597923"
"1638890","313","313","","2014-01-09","7","0","Good","0.0","","","2006-07-14","Tru-Chek","","","TruChek","","32.18155511722377","-110.81255364418439"
"1638911","5641","5641","","2014-01-09","7","0","Good","0.0","","","2011-01-01","All Weather","","","TruChek","","32.23403786503341","-110.85278248787745"
"1639026","317","317","","2014-01-09","7","0","Good","0.0","","","2006-07-17","Tru-Chek","","","TruChek","","32.3347736929","-111.0133910179"
"1639090","216","216","","2014-01-09","7","0","Good","0.0","","","2006-10-14","","","","Other","Oregon Scientific Mod. RGR682","32.5212107778","-110.8981579542"
"1639100","480","480","","2014-01-09","7","0","Good","0.0","","","2006-09-04","Tru-Chek","","","TruChek","","32.13155168","-110.982658267"
"1639232","5812","5812","","2014-01-09","7","0","Good","0.0","","","2011-07-01","Productive Alternatives","","","TruChek","","32.27116242320763","-111.03023931384087"
"1639255","4317","4317","","2014-01-09","7","0","Good","0.0","","","2009-05-23","N/A","","","TruChek","","32.31817379986719","-111.0301548242569"
"1639370","4474","4474","","2014-01-09","7","0","Good","0.0","","","2009-07-17","Tru-Chek","","catalog unknown","TruChek","","32.26606123741706","-110.74980127477033"
"1639913","857","857","","2014-01-09","7","0","Good","0.0","","","2007-02-14","N/A","","","TruChek","","32.3032054495353","-111.0002589225769"
"1640017","468","468","","2014-01-09","7","0","Good","0.0","","","2006-09-01","N/A","","","TruChek","","32.2144077519","-110.9766581655"
"1640104","202","202","","2014-01-09","7","0","Good","0.0","","","2006-06-23","N/A","","","TruChek","","32.24831395766245","-110.8051872253418"
"1640162","5268","5268","","2014-01-09","7","0","Good","0.0","","","2010-02-08","","","","TruChek","","32.24300560401556","-111.1663627624511"
"1640643","1588","1588","","2014-01-09","7","0","Good","0.0","","","2007-07-30","","","","TruChek","","32.2920983013","-110.8317840099"
"1640748","15","15","","2014-01-09","7","0","Good","0.0","","","2006-06-08","N/A","","","TruChek","","32.3212020793827","-111.002554893494"
"1640769","1303","1303","","2014-01-09","7","0","Good","0.0","","","2007-07-11","","","","TruChek","","32.0953410864","-110.8396965265"
"1641282","6267","6267","","2014-01-09","7","0","Good","0.0","","","2012-07-06","Stratus","","","TruChek","","32.26812390583419","-110.93858839944005"
"1641539","6457","6457","","2014-01-09","7","0","Good","0.0","","","2012-09-06","City of Tucson ","","","TruChek","","32.17815515111155","-111.07709884643555"
"1641646","6352","6352","","2014-01-09","7","0","Good","0.0","","","2012-07-30","Manitoba Pool","","","TruChek","","32.26317581338491","-110.99057587981633"
"1641782","1589","1589","","2014-01-09","7","0","Good","0.0","","","2007-07-30","","","","TruChek","","32.1922112169","-111.0217380524"
"1641795","288","288","","2014-01-09","7","0","Good","0.0","","","2006-07-10","N/A","","","TruChek","","32.3198602195","-110.8879387379"
"1642122","6449","6449","","2014-01-09","7","0","Good","0.0","","","2012-09-04","Tru-Chek","","","TruChek","","31.87900486641717","-111.00756740566794"
"1642493","1040","1040","","2014-01-09","7","0","Good","0.0","","","2007-06-05","Ambient Weather","","","TruChek","","32.08737414662593","-110.69535881280899"
"1642938","122","122","","2014-01-09","7","0","Good","0.0","","","2006-06-11","","","","TruChek","","32.3106570638","-111.0667991638"
"1643201","755","755","","2014-01-09","7","0","Good","0.0","","","2006-12-28","N/A","","","TruChek","","32.18831388888889","-110.84415555555552"
"1643621","4918","4918","","2014-01-09","7","0","Good","0.0","","","2009-12-03","Acu-Rite","","","TruChek","","32.15828729942103","-111.02498562075198"
"1643762","155","155","","2014-01-09","7","0","Good","0.0","","","2006-07-19","Davis","","","TruChek","","32.536791978","-110.8637881279"
"1643851","1728","1728","","2014-01-09","7","0","Good","0.0","","","2007-08-14","Tru-Chek","","","TruChek","","32.23264207783198","-110.9370231628418"
"1643889","221","221","","2014-01-09","7","0","Good","0.0","","","2006-07-05","","","","Other","National Weather Service spotter rain gauge","32.2289732696","-111.0325822234"
"1643974","1278","1278","","2014-01-09","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.29982890914803","-110.97232342232019"
"1644020","209","209","","2014-01-09","7","0","Good","0.0","","","2006-11-20","Oregon Scientific","","","TruChek","","31.82893925113131","-110.99781811237335"
"1644138","5856","5856","","2014-01-09","7","0","Good","0.0","","","2011-07-09","Stratus","","","TruChek","","32.23813026577154","-110.7997564226389"
"1644186","304","304","","2014-01-09","7","0","Good","0.0","","","2006-08-15","","","","TruChek","","32.27850442","-110.9302774072"
"1644976","5287","5287","","2014-01-09","7","0","Good","0.0","","","2010-02-24","Tru-Chek","","","TruChek","","32.24476601550634","-110.8040714263916"
"1645135","5974","5974","","2014-01-09","7","0","Good","0.0","","","2011-08-26","Taylor","","","TruChek","","32.2124529667152","-110.7720254659489"
"1645910","5932","5932","","2014-01-09","7","0","Good","0.0","","","2011-07-30","N/A","","","TruChek","","32.24550102257827","-111.07771039009094"
"1646317","5912","5912","","2014-01-09","7","0","Good","0.0","","","2011-07-25","Tru-Chek","","","TruChek","","32.28544560382272","-110.95212936401367"
"1646897","1476","1476","","2014-01-09","7","0","Good","0.0","","","2007-07-23","N/A","","","TruChek","","32.30253382201269","-110.99238395690918"
"1646993","1298","1298","","2014-01-09","11","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.2127284489","-110.927259922"
"1647435","1369","1369","","2014-01-09","7","0","Good","0.0","","","2007-07-15","Acu-Rite","","","TruChek","","31.8301971819","-110.9972548485"
"1647479","4395","4395","","2014-01-09","7","0","Good","0.0","","","2009-06-30","Taylor","","","TruChek","","32.152598","-110.7691"
"1647972","3395","3395","","2014-01-09","7","0","Good","0.0","","","2008-09-29","Taylor","","","TruChek","","32.301101","-110.803538"
"1648011","3057","3057","","2014-01-09","7","42","Good","0.0","","","2008-07-14","Acu-Rite","","","TruChek","","32.22334332274461","-110.76454246496269"
"1648098","6024","6024","","2014-01-09","7","0","Good","0.0","","","2011-09-16","Acu-Rite","","","TruChek","","32.54431702362725","-111.19685411453247"
"1648143","1213","1213","","2014-01-09","7","0","Good","0.0","","","2007-07-08","N/A","","","TruChek","","32.24541481835304","-111.03502303361893"
"1648173","5523","5523","","2014-01-09","7","0","Good","0.0","","","2010-07-31","Stratus","","","TruChek","","32.12961399423143","-111.12982007861547"
"1648213","1600","1600","","2014-01-09","7","0","Good","0.0","","","2007-07-31","","","","Other","Torrent","32.241908","-110.899711"
"1648360","6314","6314","","2014-01-09","7","0","Good","0.0","","","2012-07-19","Stratus","","","TruChek","","32.33168539995553","-110.96496963422396"
"1648389","157","157","","2014-01-09","7","0","Good","0.0","","","2006-06-11","Tru-Chek","","","TruChek","","32.3018157135","-110.8980345726"
"1648425","1701","1701","","2014-01-09","7","0","Good","0.0","","","2007-08-07","","","","TruChek","","32.248885608","-110.9038496017"
"1648551","346","346","","2014-01-09","7","0","Good","0.0","","","2006-08-09","","","","TruChek","","32.2141921674","-110.9950688481"
"1648655","145","145","","2014-01-09","7","0","Good","0.0","","","2006-06-11","Productive Alternatives","","","TruChek","","32.46092296577196","-110.95713436603546"
"1648817","6813","6813","","2014-01-09","7","0","Good","0.0","","","2013-01-10","EZVIEW","","","TruChek","","32.25670460687296","-110.79329162836075"
"1648850","230","230","","2014-01-09","7","0","Good","0.0","","","2006-08-06","N/A","","","Other","Homemade.  Collector 3 15/16 diam.  Rainfall in inches is volume of water (in cc) / 199.5","31.8629","-110.9799"
"1648878","6017","6017","","2014-01-09","7","0","Good","0.0","","","2011-09-13","Tru-Chek","","","TruChek","","32.3094102589251","-110.90159118175507"
"1648911","5501","5501","","2014-01-09","7","0","Good","0.0","","","2010-07-20","Taylor","","","TruChek","","32.18259103674062","-110.8181369304657"
"1649015","22","22","","2014-01-09","7","0","Good","0.0","","","2005-06-01","N/A","","","TruChek","","32.2262709","-110.87668400000001"
"1649091","1197","1197","","2014-01-09","7","0","Good","0.0","","","2007-07-06","All Weather","","","TruChek","","32.27079615823514","-111.05319499969482"
"1649280","5837","5837","","2014-01-09","7","0","Good","0.0","","","2011-07-07","Taylor","","","TruChek","","32.23261125408494","-110.73455286025592"
"1649307","119","119","","2014-01-09","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.250255739400004","-110.7149630785"
"1649723","5648","5648","","2014-01-09","7","0","Good","0.0","","","2011-01-07","","","","TruChek","","32.22915342364272","-110.75877320768086"
"1649825","412","412","","2014-01-09","7","0","Good","0.0","","","2006-08-12","Tru-Chek","","","TruChek","","32.31738271316339","-110.87295860052109"
"1649879","309","309","","2014-01-09","7","0","Good","0.0","","","2006-07-13","Tru-Chek","","","TruChek","","32.2432869092","-110.7245600224"
"1650105","6134","6134","","2014-01-09","7","0","Good","0.0","","","2012-01-05","Stratus","","","TruChek","","32.160949294177954","-111.03483326733112"
"1650412","194","194","","2014-01-09","7","0","Good","0.0","","","2006-06-16","Tru-Chek","","Taylor wedge type","TruChek","","32.3911778724","-110.9484815598"
"1650527","7616","7616","","2014-01-09","7","0","Good","0.0","","","2013-07-25","N/A","","","TruChek","","32.31152891018135","-110.83536449075154"
"1651311","164","164","","2014-01-09","7","0","Good","0.0","","","2006-06-12","Unknown","","","TruChek","","32.2834048012","-111.2376344204"
"1653193","4624","4624","","2014-01-09","7","0","Good","0.0","","","2009-09-02","All Weather","","","TruChek","","32.2399293391497","-110.81812083721161"
"1653375","1193","1193","","2014-01-09","7","0","Good","0.0","","","2007-07-05","","","","TruChek","","32.229501932","-110.7569128275"
"1653417","73","73","","2014-01-09","7","0","Good","0.0","","","2006-01-05","Davis","","","TruChek","","32.2862981921895","-110.746908187866"
"1654112","479","479","","2014-01-09","7","0","Good","0.0","","","2006-09-04","Tru-Chek","","From Pima co. Flood control","TruChek","","32.2459638018","-110.8127617836"
"1654963","1295","1295","","2014-01-09","7","0","Good","0.0","","","2007-07-10","Honeywell","","","TruChek","","32.1706722259","-110.7641601563"
"1654994","14","14","","2014-01-09","7","0","Good","0.0","","","2005-06-01","","","","TruChek","","32.2671584","-110.949532"
"1655024","1345","1345","","2014-01-09","7","0","Good","0.0","","","2007-07-12","N/A","","","TruChek","","32.2176505344","-110.8987292647"
"1655156","2998","2998","","2014-01-09","7","0","Good","0.0","","","2008-07-04","Tru-Chek","","","TruChek","","32.24819361374691","-110.6944087240845"
"1655193","21","21","","2014-01-09","7","0","Good","0.0","","","2005-06-01","Tru-Chek","","","TruChek","","32.25355848782419","-110.94638407230377"
"1655352","5968","5968","","2014-01-09","7","0","Good","0.0","","","2011-08-24","Tenite","","","TruChek","","32.23709124306669","-110.74372601506639"
"1655455","1561","1561","","2014-01-09","7","0","Good","0.0","","","2007-07-28","Tru-Chek","","","TruChek","","32.26117502045844","-110.88404631615504"
"1655520","312","312","","2014-01-09","7","0","Good","0.0","","","2006-07-14","","","","TruChek","","32.2444574922","-110.8015823364"
"1655551","2084","2084","","2014-01-09","7","0","Good","0.0","","","2007-11-23","Davis","","","TruChek","","32.47150016666667","-110.9631"
"1655617","2125","2125","","2014-01-09","7","0","Good","0.0","","","2007-11-30","","","","TruChek","","32.19790385080317","-111.0846358537674"
"1655647","5809","5809","","2014-01-09","7","0","Good","0.0","","","2011-07-01","Oregon Scientific","","","TruChek","","32.26881399273332","-110.93027204275131"
"1655711","4625","4625","","2014-01-09","7","0","Good","0.0","","","2009-09-03","Davis","","","TruChek","","32.30523265758821","-110.94648009539469"
"1655908","3191","3191","","2014-01-09","7","0","Good","0.0","","","2008-08-02","Tru-Chek","","","TruChek","","31.83770430224657","-110.97021710874287"
"1655939","490","490","","2014-01-09","7","0","Good","0.0","","","2006-09-06","La Crosse","","","TruChek","","32.55727861159502","-111.25080071389675"
"1656141","1306","1306","","2014-01-09","7","0","Good","0.0","","","2007-07-11","Acu-Rite","","","TruChek","","32.27133591662592","-111.05923533439636"
"1656261","6048","6048","","2014-01-09","7","0","Good","0.0","","","2011-10-09","Acu-Rite","","","TruChek","","32.45973254915337","-111.08499526977539"
"1656417","1919","1919","","2014-01-09","7","0","Good","0.0","","","2007-09-20","Tru-Chek","","","TruChek","","32.39422594129596","-110.98855805396624"
"1656448","6188","6188","","2014-01-09","7","0","Good","0.0","","","2012-03-18","Tru-Chek","","","TruChek","","32.45382323303575","-111.0773053765297"
"1656489","6893","6893","","2014-01-09","7","0","Good","0.0","","","2013-01-27","Acu-Rite","","","TruChek","","32.39875133109182","-111.07965230941772"
"1656561","6239","6239","","2014-01-09","7","0","Good","0.0","","","2012-06-16","Davis","","","TruChek","","32.29431575869729","-110.88123321533203"
"1656647","501","501","","2014-01-09","7","0","Good","0.0","","","2006-09-11","","","","TruChek","","32.3277070979","-110.830603838"
"1656857","147","147","","2014-01-09","7","0","Good","0.0","","","2006-06-11","Acu-Rite","","","TruChek","","31.83068371396566","-110.99988676607609"
"1656888","7056","7056","","2014-01-09","7","0","Good","0.0","","","2013-03-10","Productive Alternatives","","","TruChek","","31.96618254530141","-110.99330998957157"
"1656920","454","454","","2014-01-09","7","0","Good","0.0","","","2006-08-24","Productive Alternatives","","","TruChek","","32.2835862078","-111.075296402"
"1656994","2152","2152","","2014-01-09","7","0","Good","0.0","","","2007-12-02","Tru-Chek","","","TruChek","","32.29225520296444","-111.01810955988185"
"1657192","2650","2650","","2014-01-09","7","0","Good","0.0","","","2008-04-05","Tru-Chek","","","TruChek","","32.393089415345","-111.08970522880554"
"1657288","6775","6775","","2014-01-09","7","0","Good","0.0","","","2013-01-03","Acu-Rite","","","TruChek","","32.23282903084677","-110.77904534341542"
"1657380","421","421","","2014-01-09","7","0","Good","0.0","","","2006-08-15","N/A","","","TruChek","","32.24649140400278","-110.82843229640275"
"1657485","5897","5897","","2014-01-09","7","0","Good","0.0","","","2011-07-23","Tru-Chek","","","TruChek","","32.24151736797371","-110.92039239408223"
"1657516","4433","4433","","2014-01-09","7","0","Good","0.0","","","2009-07-10","Oregon Scientific","","","TruChek","","32.466927","-110.941541"
"1657547","6126","6126","","2014-01-09","7","0","Good","0.0","","","2011-12-29","","","","TruChek","","32.38090829898425","-110.95698148012161"
